Name,Value
Fires : Field Artillery : Capability : Radar,S-G-UCFTR-
Fires : Field Artillery : Capability : Single Rocket Launcher,S-G-UCFRS-
Fires : Field Artillery : Capability : Single Rocket Launcher : Mobility : Wheeled,S-G-UCFRSR
Fires : Field Artillery : Capability : Single Rocket Launcher : Mobility : Towed,S-G-UCFRST
Fires : Field Artillery : Capability : Sound Ranging,S-G-UCFTS-
Fires : Field Artillery : Capability : Target Acquisition,S-G-UCFT--
Fires : Field Artillery : Capability : Target Acquisition : Capability : Optical (Flash),S-G-UCFTF-
Fires : Field Artillery : Self-propelled,S-G-UCFHE-
Fires : Field Artillery : Self-propelled : Capability : Single Rocket Launcher,S-G-UCFRSS
Fires : Field Artillery : Self-propelled : Capability : Multiple Rocket Launcher,S-G-UCFRMS
Fires : Field Artillery : Target Acquisition,S-G-UCFTCM
Fires : Field Artillery Observer : Original,S-G-UCFTC-
Fires : Field Artillery : Observer : Dismounted,S-G-UCFTCD
Fires : Meteorological,S-G-UCFO--
Fires : Meteorological : Mobility : Air Mobile/Air Assault (US Only),S-G-UCFOS-
Fires : Meteorological : Mobility : Airborne,S-G-UCFOA-
Fires : Meteorological : Capability : Light,S-G-UCFOL-
Fires : Meteorological : Capability : Mountain,S-G-UCFOO-
Fires : Missile : Original,S-G-UCM---
Fires : Missile : Capability : Strategic,S-G-UCMS--
Fires : Missile : Capability : Tactical,S-G-UCMT--
Fires : Mortar,S-G-UCFM--
Fires : Mortar : Mobility : Arctic,S-G-UCFMTC
Fires : Mortar : Armored/Mechanized/Tracked,S-G-UCFMS-
Fires : Mortar : Self-Propelled Wheeled,S-G-UCFMW-
Fires : Mortar : Towed,S-G-UCFMT-
Fires : Mortar : Towed : Mobility : Air Mobile/Air Assault (US Only),S-G-UCFMTS
Fires : Mortar : Towed : Mobility : Airborne,S-G-UCFMTA
Fires : Mortar : Towed : Capability : Mountain,S-G-UCFMTO
Fires : Survey : Original,S-G-UCFS--
Fires : Survey : Mobility : Air Mobile/Air Assault (US Only),S-G-UCFSS-
Fires : Survey : Mobility : Airborne,S-G-UCFSA-
Fires : Survey : Capability : Light,S-G-UCFSL-
Fires : Survey : Capability : Mountain,S-G-UCFSO-
Protection : CBRN Defense,S-G-UUA---
Protection : CBRN Defense : Capability : Chemical,S-G-UUAC--
Protection : CBRN Defense : Capability : Smoke,S-G-UUACS-
Protection : CBRN Defense : Capability : Nuclear,S-G-UUAN--
Protection : CBRN Defense : Capability : Biological,S-G-UUAB--
Protection : CBRN Defense : Capability : Decontamination 1,S-G-UUAD--
Protection : CBRN Defense : Capability : Smoke : Capability : Decontamination 2,S-G-UUACC-
Protection : CBRN Defense : Mechanized : Capability : Smoke,S-G-UUACSA
Protection : CBRN Defense : Mechanized : Capability : Smoke : Capability : Decontamination 2,S-G-UUACCK
Protection : CBRN Defense : Motorized : Capability : Smoke,S-G-UUACSM
Protection : CBRN Defense : Motorized : Capability : Smoke : Capability : Decontamination 2,S-G-UUACCM
Protection : CBRN Defense : Reconnaissance : Capability : Chemical,S-G-UUACR-
Protection : CBRN Defense : Surveillance Armored : Wheeled,S-G-UUACRS
Protection : CBRN Defense : Reconnaissance Armored : Mobility : Wheeled,S-G-UUACRW
Protection : CBRN Defense : Reconnaissance Equipped : Capability : Biological,S-G-UUABR-
Protection : Combat Support (Maneuver Enhancement) : Original,S-G-UU----
Protection : Criminal Investigation Division,S-G-UULD--
Protection : Engineer,S-G-UCE---
Protection : Engineer : Mobility : Air Mobile/Air Assault (US Only),S-G-UCECS-
Protection : Engineer : Mobility : Airborne,S-G-UCECA-
Protection : Engineer : Mobility : Arctic,S-G-UCECC-
Protection : Engineer : Capability : Combat,S-G-UCEC--
Protection : Engineer : Capability : Combat : Capability : Light,S-G-UCECL-
Protection : Engineer : Capability : Combat : Capability : Medium,S-G-UCECM-
Protection : Engineer : Capability : Combat : Capability : Heavy,S-G-UCECH-
Protection : Engineer : Capability : Combat : Capability : Mountain,S-G-UCECO-
Protection : Engineer : Capability : Construction,S-G-UCEN--
Protection : Engineer : Capability : Naval,S-G-UCENN-
Protection : Engineer : Mechanized,S-G-UCECT-
Protection : Engineer : Motorized,S-G-UCECW-
Protection : Engineer : Reconnaissance,S-G-UCECR-
Protection : Explosive Ordnance Disposal (EOD),S-G-UUE---
Protection : Military Police,S-G-UULM--
Protection : Security,S-G-UCS---
Protection : Security,S-G-UCSG--
Protection : Security : Mobility : Riverine,S-G-UCSW--
Protection : Security : Dismounted,S-G-UCSGD-
Protection : Security : Mobility : Railroad,S-G-UCSR--
Protection : Security : Mechanized,S-G-UCSGA-
Protection : Security : Mechanized : Mobility : Wheeled,S-G-UCSM--
Protection : Security : Motorized,S-G-UCSGM-
Protection : Law Enforcement,S-G-UUL---
Protection : Security Police (Air),S-G-UULF--
Protection : Shore Patrol,S-G-UULS--
Intelligence : Counterintelligence,S-G-UUMC--
Intelligence : Electronic Ranging : Original,S-G-UUSX--
Protection : Information Warfare,S-G-UUI---
Intelligence : Electronic Warfare,S-G-UUMSE-
Intelligence : Electronic Warfare : Armored : Wheeled,S-G-UUMSEA
Intelligence : Electronic Warfare : Corps Support,S-G-UUMSEC
Intelligence : Electronic Warfare : Theater/Echelons Above Corps Support,S-G-UUMSET
Intelligence : Electronic Warfare : Direction Finding,S-G-UUMSED
Intelligence : Electronic Warfare : Intercept,S-G-UUMSEI
Intelligence : Electronic Warfare : Jamming : Original,S-G-UUMSEJ
Intelligence : Interrogation,S-G-UUMQ--
Intelligence : Joint Intelligence Center,S-G-UUMJ--
Intelligence : Military Intelligence,S-G-UUM---
Intelligence : Military Intelligence,S-G-UUMR--
Intelligence : Military Intelligence : Mobility : Air Mobile/Air Assault (US Only),S-G-UUMA--
Intelligence : Military Intelligence : Capability : Operations,S-G-UUMO--
Intelligence : Military Intelligence : Capability : Signals Intelligence,S-G-UUMS--
Intelligence : Military Intelligence : Capability : Radar,S-G-UUMRG-
Intelligence : Military Intelligence : Capability : Sensor,S-G-UUMRS-
Intelligence : Military Intelligence : Capability : Sensor Control Module (SCM),S-G-UUMRSS
Intelligence : Military Intelligence : Capability : Ground Station Module,S-G-UUMRX-
Intelligence : Military Intelligence : Capability : Meteorological,S-G-UUMMO-
Intelligence : Military Intelligence : Capability : Tactical Exploitation,S-G-UUMT--
Sustainment : Administrative,S-G-USA---
Sustainment : Administrative : Corps Support,S-G-USAC--
Sustainment : Administrative : Theater/Echelons Above Corps Support,S-G-USAT--
Sustainment : Airport of Debarkation/Airport of Embarkation,S-G-USTA--
Sustainment : Airport of Debarkation/Airport of Embarkation : Corps Support,S-G-USTAC-
Sustainment : Airport of Debarkation/Airport of Embarkation : Theater/Echelons Above Corps Support,S-G-USTAT-
Sustainment : Combat Service Support,S-G-US----
Sustainment : Finance,S-G-USAF--
Sustainment : Finance : Corps Support,S-G-USAFC-
Sustainment : Finance : Theater/Echelons Above Corps Support,S-G-USAFT-
Sustainment : Judge Advocate General,S-G-USAJ--
Sustainment : Judge Advocate General : Corps Support,S-G-USAJC-
Sustainment : Judge Advocate General : Theater/Echelons Above Corps Support,S-G-USAJT-
Sustainment : Labor,S-G-USAL--
Sustainment : Labor : Corps Support,S-G-USALC-
Sustainment : Labor : Theater/Echelons Above Corps Support,S-G-USALT-
Sustainment : Laundry/Bath : Original,S-G-USSL--
Sustainment : Laundry/Bath : Corps Support : Original,S-G-USSLC-
Sustainment : Laundry/Bath : Theater/Echelons Above Corps Support : Original,S-G-USSLT-
Sustainment : Maintenance,S-G-USX---
Sustainment : Maintenance : Capability : Heavy,S-G-USXH--
Sustainment : Maintenance : Capability : Electro-Optical,S-G-USXE--
Sustainment : Maintenance : Capability : Missile,S-G-USXOM-
Sustainment : Maintenance : Corps Support,S-G-USXC--
Sustainment : Maintenance : Theater/Echelons Above Corps Support,S-G-USXT--
Sustainment : Maintenance : Corps Support : Capability : Heavy,S-G-USXHC-
Sustainment : Maintenance : Recovery,S-G-USXR--
Sustainment : Maintenance : Recovery : Corps,S-G-USXRC-
Sustainment : Maintenance : Recovery : Theater,S-G-USXRT-
Sustainment : Maintenance : Theater/Echelons Above Corps Support : Capability : Heavy,S-G-USXHT-
Sustainment : Maintenance : Corps Support : Capability : Electro-Optical,S-G-USXEC-
Sustainment : Maintenance : Theater/Echelons Above Corps Support : Capability : Electro-Optical,S-G-USXET-
Sustainment : Maintenance : Corps Support : Capability : Missile,S-G-USXOMC
Sustainment : Maintenance : Theater/Echelons Above Corps Support : Capability : Missile,S-G-USXOMT
Sustainment : Medical,S-G-USM---
Sustainment : Medical : Capability : Dental,S-G-USMD--
Sustainment : Medical : Capability : Psychological,S-G-USMP--
Sustainment : Medical : Capability : Veterinary,S-G-USMV--
Sustainment : Medical : Corps Support,S-G-USMC--
Sustainment : Medical : Theater/Echelons Above Corps Support,S-G-USMT--
Sustainment : Medical Treatment Facility : Corps Support : Capability : Dental,S-G-USMDC-
Sustainment : Medical Treatment Facility : Theater/Echelons Above Corps Support : Capability : Dental,S-G-USMDT-
Sustainment : Medical Treatment Facility : Corps Support : Capability : Psychological,S-G-USMPC-
Sustainment : Medical Treatment Facility : Theater/Echelons Above Corps Support : Capability : Psychological,S-G-USMPT-
Sustainment : Medical Treatment Facility : Corps Support : Capability : Veterinary,S-G-USMVC-
Sustainment : Medical Treatment Facility : Theater/Echelons Above Corps Support : Capability : Veterinary,S-G-USMVT-
Sustainment : Medical Treatment Facility,S-G-USMM--
Sustainment : Medical Treatment Facility : Corps Support,S-G-USMMC-
Sustainment : Medical Treatment Facility : Theater/Echelons Above Corps Support,S-G-USMMT-
Sustainment : Morale Welfare and Recreation,S-G-USAW--
Sustainment : Morale Welfare and Recreation : Corps Support,S-G-USAWC-
Sustainment : Morale Welfare and Recreation : Theater/Echelons Above Corps Support,S-G-USAWT-
Sustainment : Mortuary Affairs/Graves Registration,S-G-USAM--
Sustainment : Mortuary Affairs/Graves Registration : Corps Support,S-G-USAMC-
Sustainment : Mortuary Affairs/Graves Registration : Theater/Echelons Above Corps Support,S-G-USAMT-
Sustainment : Ordnance : Original,S-G-USXO--
Sustainment : Ordnance : Corps Support : Original,S-G-USXOC-
Sustainment : Ordnance : Theater/Echelons Above Corps Support : Original,S-G-USXOT-
Sustainment : Personnel Services,S-G-USAS--
Sustainment : Personnel Services : Corps Support,S-G-USASC-
Sustainment : Personnel Services : Theater/Echelons Above Corps Support,S-G-USAST-
Sustainment : Postal,S-G-USAO--
Sustainment : Postal : Corps Support,S-G-USAOC-
Sustainment : Postal : Theater/Echelons Above Corps Support,S-G-USAOT-
Sustainment : Public Affairs/Public Information,S-G-USAP--
Sustainment : Public Affairs/Public Information : Corps Support,S-G-USAPC-
Sustainment : Public Affairs/Public Information : Theater/Echelons Above Corps Support,S-G-USAPT-
Sustainment : Quartermaster : Original,S-G-USAQ--
Sustainment : Quartermaster : Corps Support : Original,S-G-USAQC-
Sustainment : Quartermaster : Theater/Echelons Above Corps Support : Original,S-G-USAQT-
Sustainment : Railhead,S-G-USTR--
Sustainment : Railhead : Corps Support,S-G-USTRC-
Sustainment : Railhead : Theater/Echelons Above Corps Support,S-G-USTRT-
Sustainment : Religious Support,S-G-USAR--
Sustainment : Religious Support : Corps Support,S-G-USARC-
Sustainment : Religious Support : Theater/Echelons Above Corps Support,S-G-USART-
Sustainment : Replacement Holding Unit,S-G-USAX--
Sustainment : Replacement Holding Unit : Corps Support,S-G-USAXC-
Sustainment : Replacement Holding Unit : Theater/Echelons Above Corps Support,S-G-USAXT-
Sustainment : Sea Port of Debarkation/Sea Port of Embarkation,S-G-USTS--
